cellDN,controllerName,mcc,mnc,cellId,,,cellLac,cellExpectedCellRadius,cellType,cellDeploymentType,cellSectorIdentifier,cellBtsId,cellTechnology,siteIdentifier,cellid,siteAddress,siteTopologyName,siteT,siteLocationLongitude,siteLocationLatitude,siteLocationGroundHeight,antennaType,antennaAttenuationPattern,antennaGsmPropagationModel,antennaWcdmaPropagationModel,antennaEffectiveHeight,antennaBearing,antennaTilt,antennaLocationLongitude,antennaLocationLatitude,antennaState,cellName,antennaId,antennaHorBeamwidth,antennaTotalTilt,antennaVerBeamwidth,antennaDirectivity,antennaLineLoss
PLMN-PLMN/BSC-401463/BCF-792/BTS-792,MSABSC3001,639,2,11120,0,,2009,,,,1,792,GSM,13153_CO_EL1112,13153_CO_EL11120,13153_CO_EL1112-Silver_Star_Building_OUTB_MRT,13153_CO_EL1112-Silver_Star_Building_OUTB_MRT,13153,39.6578224,-4.051252321,0,K80010825_900Mhz_02V,,,,29,20,0,39.6578224,-4.051252321,1,EL1112SILVSBMR0,,,,,,
PLMN-PLMN/BSC-401463/BCF-2490/BTS-2492,MSABSC3001,639,2,14772,2,,2022,,,,3,2492,GSM,18072_CO_EL1477,18072_CO_EL14772,18072_CO_EL1477-YU_Star_of_the_Sea_GenOFF_MGF,18072_CO_EL1477-YU_Star_of_the_Sea_GenOFF_MGF,18072,39.66919444,-4.06827778,,K80010965_915MHz_03V,,,,22,220,0,39.66919444,-4.06827778, ,STAROFSEA2,,,,,,
PLMN-PLMN/BSC-401463/BCF-2433/BTS-2438,MSABSC3001,639,2,17866,6,,2022,,,,6,2438,GSM,17100_CO_EL1786,17100_CO_EL17866,17100_CO_EL1786-Taara_Plaza_Mombasa,17100_CO_EL1786-Taara_Plaza_Mombasa,17100,39.65668767,-4.063671896,0,K80010868_1800_05V,,,,28,312,0,39.65668767,-4.063671896,1,TAARAPLAZAMSA6,,,,,,
PLMN-PLMN/BSC-401463/BCF-1618/BTS-1620,MSABSC3001,639,2,8912,2,,2009,,,,3,1620,GSM,13037_CO_EL0891,13037_CO_EL08912,13037_CO_EL0891-Kilindini_Port_OUTB_MRT,13037_CO_EL0891-Kilindini_Port_OUTB_MRT,13037,39.63976647,-4.04153101,0,K80010306_900_08V,,,,30.5,20,0,39.63976647,-4.04153101,1,EL0891KIPORTPA2,,,,,,
PLMN-PLMN/BSC-401463/BCF-1732/BTS-1737,MSABSC3001,639,2,8956,6,,2022,,,,6,1737,GSM,13041_CO_EL0895,13041_CO_EL08956,13041_CO_EL0895-Mombasa_Mwembe_Tayari_OUTB_MRT,13041_CO_EL0895-Mombasa_Mwembe_Tayari_OUTB_MRT,13041,39.67032266,-4.05875162,0,K80010868_1800_06V,,,,26,250,0,39.67032266,-4.05875162, ,EL0895MOMMTMP6,,,,,,
PLMN-PLMN/BSC-401463/BCF-1708/BTS-1710,MSABSC3001,639,2,10995,5,,2022,,,,3,1710,GSM,13146_CO_EL1099,13146_CO_EL10995,13146_CO_EL1099-Digo_Road_Retail_Centre_OUTB_MWM,13146_CO_EL1099-Digo_Road_Retail_Centre_OUTB_MWM,13146,39.67178383,-4.060864154,0,K80010292_1800_03V,,,,7,110,0,39.67178383,-4.060864154, ,EL1099DIGORDMP5,,,,,,
PLMN-PLMN/BSC-401463/BCF-1600/BTS-1601,MSABSC3001,639,2,11151,1,,2009,,,,2,1601,GSM,13156_CO_EL1115,13156_CO_EL11151,13156_CO_EL1115-MAKANDE_PRIMARY_HUB_MSR_OUTPOWERGROUP_MGF,13156_CO_EL1115-MAKANDE_PRIMARY_HUB_MSR_OUTPOWERGROUP_MGF,13156,39.65198894,-4.041808749,0,K80010825_900Mhz_05V,,,,28,139,0,39.65198894,-4.041808749,1,EL1115MKNPRIMR1,,,,,,
PLMN-PLMN/BSC-401463/BCF-1534/BTS-1537,MSABSC3001,639,2,8984,4,,2022,,,,4,1537,GSM,13044_CO_EL0898,13044_CO_EL08984,13044_CO_EL0898-Mombasa_Makadara_OUTB_MRT,13044_CO_EL0898-Mombasa_Makadara_OUTB_MRT,13044,39.6728227,-4.049863543,0,K80010868_1800_06V,,,,27,30,0,39.6728227,-4.049863543,1,EL0898MOMMAKMR4,,,,,,
PLMN-PLMN/BSC-401463/BCF-1588/BTS-1590,MSABSC3001,639,2,9672,2,,2009,,,,3,1590,GSM,13076_CO_EL0967,13076_CO_EL09672,13076_CO_EL0967-Labour_OUTB_SPS_MRT,13076_CO_EL0967-Labour_OUTB_SPS_MRT,13076,39.6528223,-4.04680829,0,K80010825_900Mhz_05V,,,,31,250,0.5,39.6528223,-4.04680829,1,EL0967LABOUMP2,,,,,,
PLMN-PLMN/BSC-401463/BCF-1732/BTS-1734,MSABSC3001,639,2,8952,2,,2022,,,,3,1734,GSM,13041_CO_EL0895,13041_CO_EL08952,13041_CO_EL0895-Mombasa_Mwembe_Tayari_OUTB_MRT,13041_CO_EL0895-Mombasa_Mwembe_Tayari_OUTB_MRT,13041,39.67032266,-4.05875162,0,K80010868_900_05V,,,,26,250,0,39.67032266,-4.05875162, ,EL0895MOMMTMP2,,,,,,
PLMN-PLMN/BSC-401463/BCF-2036/BTS-2038,MSABSC3001,639,2,14822,2,,2022,,,,3,2038,GSM,16628_CO_EL1482,16628_CO_EL14822,16628_CO_EL1482-YU_Breakthrough_int._Church_GenOFF_MRT,16628_CO_EL1482-YU_Breakthrough_int._Church_GenOFF_MRT,16628,39.65791667,-4.05794444,0,K80010825_900Mhz_00V,,,,27,260,0,39.65791667,-4.05794444,1,YUBRKINTCHURCH2,,,,,,
PLMN-PLMN/BSC-401463/BCF-921/BTS-925,MSABSC3001,639,2,14155,5,,2022,,,,5,925,GSM,15395_CO_EL1415,15395_CO_EL14155,15395_CO_EL1415-Telkom_Mji_Wa_Kale_OUTB_MGF,15395_CO_EL1415-Telkom_Mji_Wa_Kale_OUTB_MGF,15395,39.6781,-4.06011,0,K80010292_1800_04V,,,,30,134,0,39.6781,-4.06011, ,ORGEMJIWAKALE5,,,,,,
PLMN-PLMN/BSC-401463/BCF-1690/BTS-1690,MSABSC3001,639,2,9457,7,,2022,,,,1,1690,GSM,14256_CO_EL0945,14256_CO_EL09457,14256_CO_EL0945-Mitchell_Market_OUTB_MWM,14256_CO_EL0945-Mitchell_Market_OUTB_MWM,14256,39.67116667,-4.058333333,0,K80010825_1800Mhz_00V,,,,5,30,0.5,39.67116667,-4.058333333, ,EL0945MITMKTMP7,,,,,,
PLMN-PLMN/BSC-401463/BCF-1975/BTS-1977,MSABSC3001,639,2,14396,6,,2022,,,,3,1977,GSM,15544_CO_EL1439,15544_CO_EL14396,15544_CO_EL1439-Uchumu_Moi_Avenue_OUTB_MRT,15544_CO_EL1439-Uchumu_Moi_Avenue_OUTB_MRT,15544,39.66311944,-4.061119444,0,K80010868_1800_05V,,,,27,260,0,39.66311944,-4.061119444,1,UCHUMIMOIAVENU6,,,,,,
PLMN-PLMN/BSC-401463/BCF-1564/BTS-1565,MSABSC3001,639,2,10501,1,,2009,,,,2,1565,GSM,13129_CO_EL1050,13129_CO_EL10501,13129_CO_EL1050-Kongowea_OUTB_MGF,13129_CO_EL1050-Kongowea_OUTB_MGF,13129,39.68569444,-4.038222222,0,K739662_900_06F,,,,15,140,0,39.68569444,-4.038222222,1,EL1050KONGOWMR1,,,,,,
PLMN-PLMN/BSC-401463/BCF-1612/BTS-1612,MSABSC3001,639,2,11220,0,,2009,,,,1,1612,GSM,13162_CO_EL1122,13162_CO_EL11220,13162_CO_EL1122-Shimanzi_Road_OUTB_MGF_HUB,13162_CO_EL1122-Shimanzi_Road_OUTB_MGF_HUB,13162,39.6511556,-4.054029852,0,K80010825_900Mhz_07V,,,,30,0,0,39.6511556,-4.054029852,1,EL1122SHIMPDMP0,,,,,,
PLMN-PLMN/BSC-401463/BCF-2525/BTS-2526,MSABSC3001,639,2,18335,5,,2022,,,,2,2526,GSM,17330_CO_EL1833,17330_CO_EL18335,17330_CO_EL1833-Mackawi_Rd_Jxn_smallcell,17330_CO_EL1833-Mackawi_Rd_Jxn_smallcell,17330,39.67255,-4.055452778,0,K80010125_1800_00F,,,,12,130,0,39.67255,-4.055452778,1,MACKAWI5,,,,,,
PLMN-PLMN/BSC-401463/BCF-1750/BTS-1753,MSABSC3001,639,2,11294,4,,2022,,,,4,1753,GSM,13168_CO_EL1129,13168_CO_EL11294,13168_CO_EL1129-Nyali_Kilima_Road_OUTB_MGF_HUB,13168_CO_EL1129-Nyali_Kilima_Road_OUTB_MGF_HUB,13168,39.68893413,-4.050141278,0,K80010825_1800Mhz_05V,,,,30,80,0,39.68893413,-4.050141278,1,EL1129NYAKRMR4,,,,,,
PLMN-PLMN/BSC-401463/BCF-792/BTS-793,MSABSC3001,639,2,11121,1,,2009,,,,2,793,GSM,13153_CO_EL1112,13153_CO_EL11121,13153_CO_EL1112-Silver_Star_Building_OUTB_MRT,13153_CO_EL1112-Silver_Star_Building_OUTB_MRT,13153,39.6578224,-4.051252321,0,K80010825_900Mhz_02V,,,,29,140,0,39.6578224,-4.051252321,1,EL1112SILVSBMR1,,,,,,
PLMN-PLMN/BSC-401463/BCF-1933/BTS-1933,MSABSC3001,639,2,14804,4,,2022,,,,1,1933,GSM,15678_CO_EL1480,15678_CO_EL14804,15678_CO_EL1480-ESSAR_ZEIN_HOUSE_OUTB_MRT,15678_CO_EL1480-ESSAR_ZEIN_HOUSE_OUTB_MRT,15678,39.66766667,-4.05433333,0,K80010868_1800_05V,,,,35,50,0,39.66766667,-4.05433333,1,ESSARZEINHSE4,,,,,,
PLMN-PLMN/BSC-401463/BCF-1606/BTS-1607,MSABSC3001,639,2,8881,1,,2009,,,,2,1607,GSM,13035_CO_EL0888,13035_CO_EL08881,13035_CO_EL0888-Makupa_Circus_OUTB_MWM,13035_CO_EL0888-Makupa_Circus_OUTB_MWM,13035,39.65810017,-4.04153099,0,K80010965_915MHz_03V,,,,24,140,0,39.65810017,-4.04153099,1,EL0888MAKCIRMP1,,,,,,
PLMN-PLMN/BSC-401463/BCF-2310/BTS-2313,MSABSC3001,639,2,15064,4,,2022,,,,4,2313,GSM,16626_CO_EL1506,16626_CO_EL15064,16626_CO_EL1506-YU_Links_Road_OUTB_MGF,16626_CO_EL1506-YU_Links_Road_OUTB_MGF,16626,39.69561111,-4.0505,0,K80010825_1800Mhz_06V,,,,27,106,2.5,39.69561111,-4.0505,1,YULINKSROAD4,,,,,,
PLMN-PLMN/BSC-401463/BCF-1564/BTS-1567,MSABSC3001,639,2,10504,4,,2009,,,,4,1567,GSM,13129_CO_EL1050,13129_CO_EL10504,13129_CO_EL1050-Kongowea_OUTB_MGF,13129_CO_EL1050-Kongowea_OUTB_MGF,13129,39.68569444,-4.038222222,0,K742211_1800_05V,,,,30,20,0,39.68569444,-4.038222222,1,EL1050KONGOWMR4,,,,,,
PLMN-PLMN/BSC-401463/BCF-1642/BTS-1642,MSABSC3001,639,2,8930,0,,2022,,,,1,1642,GSM,13039_CO_EL0893,13039_CO_EL08930,13039_CO_EL0893-Mombasa_Social_Security_OUTB_MWM,13039_CO_EL0893-Mombasa_Social_Security_OUTB_MWM,13039,39.67337828,-4.063751158,,K739634_900_06F,,,,30,20,5,39.67337828,-4.063751158, ,EL0893MOMSCMP0,,,,,,
PLMN-PLMN/BSC-401463/BCF-1756/BTS-1759,MSABSC3001,639,2,11306,6,,2022,,,,4,1759,GSM,13169_CO_EL1130,13169_CO_EL11306,13169_CO_EL1130-Nyali_Mama_Ngina_Road_OUTB_MGF,13169_CO_EL1130-Nyali_Mama_Ngina_Road_OUTB_MGF,13169,39.69310089,-4.056529577,0,K80010965_1850MHz_05V,,,,28,230,0.5,39.69310089,-4.056529577,1,EL1130NYAMNRMR6,,,,,,
PLMN-PLMN/BSC-401463/BCF-1528/BTS-1531,MSABSC3001,639,2,11134,4,,2009,,,,4,1531,GSM,13154_CO_EL1113,13154_CO_EL11134,13154_CO_EL1113-Kiteto_Estate_OUTB_MGF,13154_CO_EL1113-Kiteto_Estate_OUTB_MGF,13154,39.66921151,-4.045697263,0,K80010826_1800Mhz_05V,,,,38,20,0,39.66921151,-4.045697263,1,EL1113KITETOMR4,,,,,,
PLMN-PLMN/BSC-401463/BCF-1510/BTS-1515,MSABSC3001,639,2,10416,6,,2022,,,,6,1515,GSM,14468_CO_EL1041,14468_CO_EL10416,14468_CO_EL1041-Nyali_Mkomani_OUTB_SET,14468_CO_EL1041-Nyali_Mkomani_OUTB_SET,14468,39.684125,-4.047863889,0,K80010965_1805MHz_03V,,,,28,240,0,39.684125,-4.047863889,1,EL1041NYAMKOPA6,,,,,,
PLMN-PLMN/BSC-401463/BCF-2024/BTS-2027,MSABSC3001,639,2,16374,4,,2022,,,,4,2027,GSM,16592_CO_EL1637,16592_CO_EL16374,16592_CO_EL1637-Telkom_House_Mombasa_OUTB,16592_CO_EL1637-Telkom_House_Mombasa_OUTB,16592,39.670444,-4.063167,0,K80010825_1800Mhz_06V,,,,25,4,1.5,39.670444,-4.063167, ,ORGHSEMSA4,,,,,,
PLMN-PLMN/BSC-401463/BCF-1528/BTS-1528,MSABSC3001,639,2,11130,0,,2009,,,,1,1528,GSM,13154_CO_EL1113,13154_CO_EL11130,13154_CO_EL1113-Kiteto_Estate_OUTB_MGF,13154_CO_EL1113-Kiteto_Estate_OUTB_MGF,13154,39.66921151,-4.045697263,0,K80010825_900Mhz_05V,,,,38,20,0,39.66921151,-4.045697263,1,EL1113KITETOMR0,,,,,,
PLMN-PLMN/BSC-401463/BCF-1546/BTS-1549,MSABSC3001,639,2,9124,4,,2009,,,,4,1549,GSM,13058_CO_EL0912,13058_CO_EL09124,13058_CO_EL0912-Nyali_Kongowea_MR_OUTB_MGF,13058_CO_EL0912-Nyali_Kongowea_MR_OUTB_MGF,13058,39.68421181,-4.044030733,0,K80010826_1800Mhz_04V,,,,27,18,0,39.68421181,-4.044030733,1,NYALIKONGMRMR4,,,,,,
PLMN-PLMN/BSC-401463/BCF-1588/BTS-1588,MSABSC3001,639,2,9670,0,,2009,,,,1,1588,GSM,13076_CO_EL0967,13076_CO_EL09670,13076_CO_EL0967-Labour_OUTB_SPS_MRT,13076_CO_EL0967-Labour_OUTB_SPS_MRT,13076,39.6528223,-4.04680829,0,K80010825_900Mhz_05V,,,,30,20,0.5,39.6528223,-4.04680829,1,EL0967LABOUMP0,,,,,,
PLMN-PLMN/BSC-401463/BCF-2463/BTS-2465,MSABSC3001,639,2,14812,2,,2022,,,,3,2465,GSM,17112_CO_EL1481,17112_CO_EL14812,17112_CO_EL1481-BOC_Gases-Ganjoni_GenOFF_MGF,17112_CO_EL1481-BOC_Gases-Ganjoni_GenOFF_MGF,17112,39.66013889,-4.06463889,0,K80010825_900Mhz_03V,,,,20,250,0,39.66013889,-4.06463889,1,BOCGASES2,,,,,,
PLMN-PLMN/BSC-401463/BCF-1732/BTS-1733,MSABSC3001,639,2,8951,1,,2022,,,,2,1733,GSM,13041_CO_EL0895,13041_CO_EL08951,13041_CO_EL0895-Mombasa_Mwembe_Tayari_OUTB_MRT,13041_CO_EL0895-Mombasa_Mwembe_Tayari_OUTB_MRT,13041,39.67032266,-4.05875162,0,K80010868_900_05V,,,,26,140,0,39.67032266,-4.05875162, ,EL0895MOMMTMP1,,,,,,
PLMN-PLMN/BSC-401463/BCF-2008/BTS-2011,MSABSC3001,639,2,14984,4,,2009,,,,4,2011,GSM,13489_CO_EL1498,13489_CO_EL14984,13489_CO_EL1498-KPA_RMG4_OUTB_MGF,13489_CO_EL1498-KPA_RMG4_OUTB_MGF,13489,39.62656,-4.04326,0,K80010825_1800Mhz_04V,,,,24,80,3,39.62656,-4.04326,1,KPARMG44,,,,,,
PLMN-PLMN/BSC-401463/BCF-1933/BTS-1935,MSABSC3001,639,2,14806,6,,2022,,,,3,1935,GSM,15678_CO_EL1480,15678_CO_EL14806,15678_CO_EL1480-ESSAR_ZEIN_HOUSE_OUTB_MRT,15678_CO_EL1480-ESSAR_ZEIN_HOUSE_OUTB_MRT,15678,39.66766667,-4.05433333,0,K80010868_1800_05V,,,,35,274,0,39.66766667,-4.05433333,1,ESSARZEINHSE6,,,,,,
PLMN-PLMN/BSC-401463/BCF-1540/BTS-1540,MSABSC3001,639,2,9110,0,,2009,,,,1,1540,GSM,13057_CO_EL0911,13057_CO_EL09110,13057_CO_EL0911-Nyali_Maweni_OUTB_SPS_MGF,13057_CO_EL0911-Nyali_Maweni_OUTB_SPS_MGF,13057,39.69143417,-4.039031183,0,K80010965_915MHz_03V,,,,25,10,0.5,39.69143417,-4.039031183,1,EL0911NYAMAWMR0,,,,,,
PLMN-PLMN/BSC-401463/BCF-1738/BTS-1739,MSABSC3001,639,2,10391,1,,2022,,,,2,1739,GSM,13122_CO_EL1039,13122_CO_EL10391,13122_CO_EL1039-George_Morara_Road_OUTB_MRT,13122_CO_EL1039-George_Morara_Road_OUTB_MRT,13122,39.67171157,-4.0565296,,K80010825_900Mhz_06V,,,,16.5,66,1,39.67171157,-4.0565296, ,EL1039GEOMRDMP1,,,,,,
PLMN-PLMN/BSC-401463/BCF-2052/BTS-2057,MSABSC3001,639,2,16266,6,,2022,,,,6,2057,GSM,16965_CO_EL1626,16965_CO_EL16266,16965_CO_EL1626-Mombasa_Sports_Club_GenOFF,16965_CO_EL1626-Mombasa_Sports_Club_GenOFF,16965,39.66556111,-4.065855556,0,K80010868_1800_04V,,,,20,225,0,39.66556111,-4.065855556, ,MSACLUB6,,,,,,
PLMN-PLMN/BSC-401463/BCF-2481/BTS-2484,MSABSC3001,639,2,18004,4,,2009,,,,4,2484,GSM,17011_CO_EL1800,17011_CO_EL18004,17011_CO_EL1800-Kongowea_Kwa_Chief_MGF_GenOFF,17011_CO_EL1800-Kongowea_Kwa_Chief_MGF_GenOFF,17011,39.68727778,-4.041055556,0,K80010868_1800_06V,,,,15,15,0,39.68727778,-4.041055556,1,KONGOWEACHIEF4,,,,,,
PLMN-PLMN/BSC-401463/BCF-2046/BTS-2049,MSABSC3001,639,2,14904,4,,2009,,,,4,2049,GSM,16627_CO_EL1490,16627_CO_EL14904,16627_CO_EL1490-Tononoka_KPLC_Sub_Station_OUTB_MGF,16627_CO_EL1490-Tononoka_KPLC_Sub_Station_OUTB_MGF,16627,39.66926059,-4.048907119,0,K80010698_1800Mhz_05V,,,,18,53,4,39.66926059,-4.048907119,1,TONONOKAKLC4,,,,,,
PLMN-PLMN/BSC-401463/BCF-2024/BTS-2026,MSABSC3001,639,2,16372,2,,2022,,,,3,2026,GSM,16592_CO_EL1637,16592_CO_EL16372,16592_CO_EL1637-Telkom_House_Mombasa_OUTB,16592_CO_EL1637-Telkom_House_Mombasa_OUTB,16592,39.670444,-4.063167,0,K80010825_900Mhz_04V,,,,25,260,1,39.670444,-4.063167, ,ORGHSEMSA2,,,,,,
PLMN-PLMN/BSC-401463/BCF-1780/BTS-1782,MSABSC3001,639,2,11112,2,,2022,,,,3,1782,GSM,13152_CO_EL1111,13152_CO_EL11112,13152_CO_EL1111-Githere_Plaza_OUTB_MRT,13152_CO_EL1111-Githere_Plaza_OUTB_MRT,13152,39.66504477,-4.058196121,0,K80010825_900Mhz_03V,,,,25,240,0,39.66504477,-4.058196121,1,EL1111GITHPZPA2,,,,,,
PLMN-PLMN/BSC-401463/BCF-2030/BTS-2032,MSABSC3001,639,2,13252,2,,2022,,,,3,2032,GSM,16647_CO_EL1325,16647_CO_EL13252,16647_CO_EL1325-EATON_Mombasa_Old_Town_OUTB,16647_CO_EL1325-EATON_Mombasa_Old_Town_OUTB,16647,39.67711111,-4.058527778,0,K80010825_900Mhz_03V,,,,18,232,0.5,39.67711111,-4.058527778, ,ARTLMSAOLDTWN2,,,,,,
PLMN-PLMN/BSC-401463/BCF-2046/BTS-2046,MSABSC3001,639,2,14900,0,,2009,,,,1,2046,GSM,16627_CO_EL1490,16627_CO_EL14900,16627_CO_EL1490-Tononoka_KPLC_Sub_Station_OUTB_MGF,16627_CO_EL1490-Tononoka_KPLC_Sub_Station_OUTB_MGF,16627,39.66926059,-4.048907119,0,K80010698_900Mhz_05V,,,,18,53,4,39.66926059,-4.048907119,1,TONONOKAKLC0,,,,,,
PLMN-PLMN/BSC-401463/BCF-1612/BTS-1616,MSABSC3001,639,2,11225,5,,2009,,,,5,1616,GSM,13162_CO_EL1122,13162_CO_EL11225,13162_CO_EL1122-Shimanzi_Road_OUTB_MGF_HUB,13162_CO_EL1122-Shimanzi_Road_OUTB_MGF_HUB,13162,39.6511556,-4.054029852,0,K80010825_1800Mhz_06V,,,,30,120,0.5,39.6511556,-4.054029852,1,EL1122SHIMPDMP5,,,,,,
PLMN-PLMN/BSC-401463/BCF-1624/BTS-1624,MSABSC3001,639,2,10350,0,,2009,,,,1,1624,GSM,13956_CO_EL1035,13956_CO_EL10350,13956_CO_EL1035-Laxmi_Nivas_OUTB_MRT,13956_CO_EL1035-Laxmi_Nivas_OUTB_MRT,13956,39.657545,-4.047364,0,K739634_900_06F,,,,18,355,0.5,39.657545,-4.047364,1,EL1035LAXMINMP0,,,,,,
PLMN-PLMN/BSC-401463/BCF-2014/BTS-2018,MSABSC3001,639,2,15155,5,,2022,,,,5,2018,GSM,16125_CO_EL1515,16125_CO_EL15155,16125_CO_EL1515-EATON_Liwatoni_OUTB_MRT,16125_CO_EL1515-EATON_Liwatoni_OUTB_MRT,16125,39.6583,-4.06359,0,K80010292_1800_00V,,,,23,139,0,39.6583,-4.06359,1,ARTLLIWATONI5,,,,,,
PLMN-PLMN/BSC-401463/BCF-1564/BTS-1569,MSABSC3001,639,2,10506,6,,2009,,,,6,1569,GSM,13129_CO_EL1050,13129_CO_EL10506,13129_CO_EL1050-Kongowea_OUTB_MGF,13129_CO_EL1050-Kongowea_OUTB_MGF,13129,39.68569444,-4.038222222,0,K742211_1800_03V,,,,30,260,0,39.68569444,-4.038222222,1,EL1050KONGOWMR6,,,,,,
PLMN-PLMN/BSC-401463/BCF-1624/BTS-1627,MSABSC3001,639,2,10354,4,,2009,,,,4,1627,GSM,13956_CO_EL1035,13956_CO_EL10354,13956_CO_EL1035-Laxmi_Nivas_OUTB_MRT,13956_CO_EL1035-Laxmi_Nivas_OUTB_MRT,13956,39.657545,-4.047364,0,K80010504_1800_06V,,,,18,355,0.5,39.657545,-4.047364,1,EL1035LAXMINMP4,,,,,,
PLMN-PLMN/BSC-401463/BCF-2516/BTS-2519,MSABSC3001,639,2,15524,4,,2022,,,,4,2519,GSM,18159_CO_EL1552,18159_CO_EL15524,18159_CO_EL1552-EATON_Mombasa_Nyali_South_MGF_NEW,18159_CO_EL1552-EATON_Mombasa_Nyali_South_MGF_NEW,18159,39.68965,-4.053711111,0,K80010965_1850MHz_06V,,,,20,90,0,39.68965,-4.053711111,1,MSANYALISOUTH4,,,,,,
PLMN-PLMN/BSC-401463/BCF-1966/BTS-1966,MSABSC3001,639,2,15974,4,,2022,,,,1,1966,GSM,13473_CO_EL1597,13473_CO_EL15974,13473_CO_EL1597-Mombasa_County_Police_HQ_OUTB_MGF,13473_CO_EL1597-Mombasa_County_Police_HQ_OUTB_MGF,13473,39.68130444,-4.069848102,0,K80010698_1800Mhz_00V,,,,20,17,1,39.68130444,-4.069848102, ,MSACTYPOL4,,,,,,
PLMN-PLMN/BSC-401463/BCF-1975/BTS-1975,MSABSC3001,639,2,14394,4,,2022,,,,1,1975,GSM,15544_CO_EL1439,15544_CO_EL14394,15544_CO_EL1439-Uchumu_Moi_Avenue_OUTB_MRT,15544_CO_EL1439-Uchumu_Moi_Avenue_OUTB_MRT,15544,39.66311944,-4.061119444,0,K80010868_1800_05V,,,,27,0,0,39.66311944,-4.061119444,1,UCHUMIMOIAVENU4,,,,,,
PLMN-PLMN/BSC-401463/BCF-1645/BTS-1646,MSABSC3001,639,2,8935,5,,2022,,,,2,1646,GSM,13039_CO_EL0893,13039_CO_EL08935,13039_CO_EL0893-Mombasa_Social_Security_OUTB_MWM,13039_CO_EL0893-Mombasa_Social_Security_OUTB_MWM,13039,39.67337828,-4.063751158,,K742211_1800_06V,,,,26,160,5,39.67337828,-4.063751158, ,EL0893MOMSCMP5,,,,,,
PLMN-PLMN/BSC-401463/BCF-1582/BTS-1583,MSABSC3001,639,2,9051,1,,2009,,,,2,1583,GSM,13051_CO_EL0905,13051_CO_EL09051,13051_CO_EL0905-Mombasa_Makande_OUTB_MGF,13051_CO_EL0905-Mombasa_Makande_OUTB_MGF,13051,39.6558779,-4.037086955,0,K80010868_900_04V,,,,28,145,1.5,39.6558779,-4.037086955,1,EL0905MMAKAMP1,,,,,,
PLMN-PLMN/BSC-401463/BCF-2490/BTS-2494,MSABSC3001,639,2,14775,5,,2022,,,,5,2494,GSM,18072_CO_EL1477,18072_CO_EL14775,18072_CO_EL1477-YU_Star_of_the_Sea_GenOFF_MGF,18072_CO_EL1477-YU_Star_of_the_Sea_GenOFF_MGF,18072,39.66919444,-4.06827778,,K80010965_1850MHz_05V,,,,22,100,0,39.66919444,-4.06827778, ,STAROFSEA5,,,,,,
PLMN-PLMN/BSC-401463/BCF-1606/BTS-1606,MSABSC3001,639,2,8880,0,,2009,,,,1,1606,GSM,13035_CO_EL0888,13035_CO_EL08880,13035_CO_EL0888-Makupa_Circus_OUTB_MWM,13035_CO_EL0888-Makupa_Circus_OUTB_MWM,13035,39.65810017,-4.04153099,0,K80010965_915MHz_03V,,,,24,20,0,39.65810017,-4.04153099,1,EL0888MAKCIRMP0,,,,,,
PLMN-PLMN/BSC-401463/BCF-1789/BTS-1789,MSABSC3001,639,2,8874,4,,2022,,,,1,1789,GSM,13034_CO_EL0887,13034_CO_EL08874,13034_CO_EL0887-Moi_Avenue_OUTB_MWM,13034_CO_EL0887-Moi_Avenue_OUTB_MWM,13034,39.65865576,-4.060973651,,K742211_1800_06V,,,,30.5,35,5,39.65865576,-4.060973651,1,EL0887MOIAVEMP4,,,,,,
PLMN-PLMN/BSC-401463/BCF-2504/BTS-2507,MSABSC3001,639,2,17744,4,,2022,,,,4,2507,GSM,18149_CO_EL1774,18149_CO_EL17744,18149_CO_EL1774-Kwa_Shibu_Road_Mombasa_MRT,18149_CO_EL1774-Kwa_Shibu_Road_Mombasa_MRT,18149,39.66873056,-4.057038889,0,K80010965_1850MHz_06V,,,,18,10,0,39.66873056,-4.057038889,1,KWASHIBU4,,,,,,
PLMN-PLMN/BSC-401463/BCF-1958/BTS-1962,MSABSC3001,639,2,15015,5,,2009,,,,2,1962,GSM,15567_CO_EL1501,15567_CO_EL15015,15567_CO_EL1501-Kengen_Kipevu_GenOFF_MGF,15567_CO_EL1501-Kengen_Kipevu_GenOFF_MGF,15567,39.63297222,-4.038611111,0,K80010698_1800Mhz_04V,,,,24,120,0,39.63297222,-4.038611111,1,KENGENKIPEVU5,,,,,,
PLMN-PLMN/BSC-401463/BCF-2481/BTS-2481,MSABSC3001,639,2,18000,0,,2009,,,,1,2481,GSM,17011_CO_EL1800,17011_CO_EL18000,17011_CO_EL1800-Kongowea_Kwa_Chief_MGF_GenOFF,17011_CO_EL1800-Kongowea_Kwa_Chief_MGF_GenOFF,17011,39.68727778,-4.041055556,0,K80010868_900_06V,,,,15,15,0,39.68727778,-4.041055556,1,KONGOWEACHIEF0,,,,,,
PLMN-PLMN/BSC-401463/BCF-2046/BTS-2050,MSABSC3001,639,2,14905,5,,2009,,,,5,2050,GSM,16627_CO_EL1490,16627_CO_EL14905,16627_CO_EL1490-Tononoka_KPLC_Sub_Station_OUTB_MGF,16627_CO_EL1490-Tononoka_KPLC_Sub_Station_OUTB_MGF,16627,39.66926059,-4.048907119,0,K80010698_1800Mhz_05V,,,,18,211,4,39.66926059,-4.048907119,1,TONONOKAKLC5,,,,,,
